# ('2017-08-16 10:49:43', 'ptb-base.py', Namespace(batchsize=1, fname='./logs/ptb/ptb-base-H32-S5-lr01-galileo.dat', hidden=32, seqlength=5))
#  ITER		TIME		TRAIN LOSS
 6401		2.324668	3.059632
11002		3.951329	2.833223
12391		4.438976	2.862315
14240		5.084811	2.889600
18067		6.428657	2.828243
22312		7.927654	2.930359
26973		9.565398	2.880459
29448		10.437954	2.795111
37386		13.228875	2.812471
40773		14.427729	2.670178
44931		15.886243	2.699141
52504		18.553521	2.726028
54797		19.357645	2.801230
62968		22.236149	2.686104
64480		22.766902	2.673309
67836		23.937618	2.703058
69211		24.425266	2.780980
73926		26.107578	2.688666
77475		27.356792	2.679718
81064		28.641903	2.701219
84803		29.973845	2.691092
88321		31.234924	2.740491
95634		33.824727	2.714277
98048		34.669090	2.567895
102830		36.364179	2.591241
104980		37.122633	2.696930
108330		38.301211	2.567652
111606		39.457474	2.716264
113019		39.955396	2.666876
120775		42.679052	2.687671
125107		44.195485	2.673689
133089		47.000400	2.696318
137434		48.518929	2.689971
144017		50.836738	2.648049
149970		52.921023	2.571033
154695		54.581666	2.699887
157468		55.554258	2.694116
160689		56.691746	2.642307
161208		56.873465	2.626430
169194		59.665879	2.613153
180641		63.696855	2.667757
187130		66.000270	2.625158
191363		67.497350	2.596452
191732		67.627065	2.576310
197437		69.624751	2.665485
205079		72.317947	2.732695
208440		73.497737	2.614720
216653		76.386656	2.652462
226890		79.985036	2.661391
227245		80.109460	2.642756
231360		81.561685	2.643842
231860		81.736815	2.633007
240623		84.806488	2.628121
243725		85.894981	2.620868
250128		88.170852	2.619107
252664		89.074083	2.624093
260046		91.677762	2.644018
266371		93.915225	2.596710
272998		96.255089	2.611516
279926		98.687678	2.612956
282068		99.451011	2.692008
283703		100.028089	2.646613
284725		100.389328	2.614920
291151		102.658091	2.605528
297422		104.854974	2.603906
299330		105.528024	2.618019
303871		107.143548	2.578085
309575		109.153526	2.617837
313600		110.578400	2.588226
317707		112.035010	2.536988
323226		114.001301	2.662651
324357		114.399334	2.678639
330189		116.479253	2.642592
335007		118.173011	2.585604
338836		119.514085	2.627972
342747		120.906952	2.560765
349587		123.317026	2.618973
352009		124.176663	2.598887
355493		125.404030	2.702064
359085		126.667662	2.601042
365080		128.786024	2.613975
365647		128.990004	2.608954
371766		131.157135	2.634693
380869		134.361731	2.575179
385981		136.166172	2.534876
389994		137.580277	2.587477
392512		138.475080	2.567857
397475		140.215321	2.567297
399973		141.094302	2.529291
403076		142.199815	2.561289
408570		144.129170	2.547652
410821		144.932139	2.605329
416311		146.865239	2.599588
421059		148.544838	2.576385
424889		149.891635	2.628389
426611		150.502714	2.594706
431659		152.291592	2.635739
439712		155.121441	2.598609
442318		156.053865	2.619238
444186		156.713720	2.529838
451489		159.288263	2.613456
454094		160.205073	2.594436
457541		161.420182	2.618745
464493		163.872148	2.619211
469758		165.728298	2.538810
475004		167.583602	2.649941
478524		168.817097	2.622709
485265		171.202557	2.631423
489948		172.848776	2.533537
491307		173.335097	2.609144
499816		176.326014	2.552664
507819		179.148077	2.551057
513619		181.194851	2.581473
526165		185.607026	2.490800
528990		186.603158	2.488793
533062		188.041497	2.572931
534793		188.648927	2.595729
537892		189.736483	2.479198
539568		190.327682	2.550516
545073		192.278837	2.542251
551370		194.498260	2.576317
560473		197.707356	2.610486
565824		199.584635	2.405843
571643		201.644821	2.606028
575415		202.966693	2.606672
581104		204.964662	2.608517
585956		206.678381	2.648017
590364		208.237845	2.536380
597978		210.912418	2.539785
601498		212.158368	2.568967
604877		213.344161	2.514279
607163		214.149860	2.579888
608969		214.783995	2.464276
613179		216.275137	2.624991
620624		218.898854	2.523830
625315		220.560387	2.485154
626868		221.104530	2.520926
635018		223.964464	2.530134
640190		225.784304	2.641939
645273		227.564399	2.519499
651837		229.869830	2.594853
658096		232.059711	2.485073
677175		238.768194	2.515723
679037		239.418851	2.532328
689744		243.197637	2.529967
694277		244.798298	2.530973
699685		246.695793	2.511152
704014		248.227780	2.553718
706037		248.937596	2.580975
710375		250.477805	2.573741
714617		251.965042	2.565799
722771		254.835125	2.501562
727263		256.416069	2.516184
730014		257.395675	2.595991
732588		258.303563	2.562446
738580		260.411316	2.522914
744102		262.357380	2.491105
749362		264.202606	2.530004
750602		264.648842	2.588473
756580		266.740443	2.562526
766188		270.119275	2.597907
770723		271.723899	2.498784
772042		272.186960	2.562583
777546		274.113326	2.562015
779504		274.798648	2.504317
781073		275.364964	2.528906
787411		277.595953	2.556074
791321		278.979904	2.510739
793698		279.815485	2.538238
795826		280.564966	2.484458
801472		282.558211	2.530190
811976		286.265439	2.495534
818777		288.648836	2.595483
825462		291.016127	2.569763
830845		292.918205	2.604227
831632		293.193641	2.570080
838189		295.494249	2.606615
841457		296.648047	2.613848
845071		297.918196	2.446703
854923		301.389429	2.551141
858121		302.509366	2.427819
862869		304.186905	2.454986
868217		306.075923	2.558433
875778		308.737451	2.644422
876966		309.156035	2.585816
881660		310.817010	2.620871
886382		312.477312	2.614742
889634		313.619035	2.624875
894226		315.240430	2.650534
898037		316.579031	2.494130
902596		318.194390	2.544332
906421		319.536104	2.612981
910692		321.045703	2.571191
916682		323.141262	2.638281
920819		324.603232	2.574521
923973		325.724396	2.522943
929521		327.690661	2.493923
934487		329.492009	2.593951
935859		329.978134	2.571758
937667		330.632376	2.655659
942318		332.310083	2.624830
948455		334.467163	2.478653
952464		335.884033	2.534063
955283		336.870005	2.533219
959436		338.321211	2.509693
963637		339.802773	2.442919
970463		342.207472	2.556002
977458		344.654742	2.540265
978718		345.095491	2.609535
985578		347.512402	2.581399
987840		348.306528	2.587135
993016		350.138475	2.514889
997376		351.679999	2.570480
1000020		352.619013	2.562257
1002883		353.626826	2.560344
1009930		356.112450	2.519529
1016757		358.526486	2.508011
1024238		361.167215	2.550187
1028998		362.844250	2.564132
1034041		364.625789	2.512206
1035219		365.038865	2.575892
1039509		366.551697	2.572632
1048310		369.661086	2.603211
1053672		371.558277	2.554536
1060974		374.138009	2.480093
1063205		374.922853	2.563683
1069424		377.121647	2.562290
1075883		379.413324	2.528745
1088701		383.936814	2.570974
1090361		384.538387	2.578834
1091268		384.862211	2.558561
1097748		387.143781	2.469367
1102998		389.000892	2.566337
1106624		390.283388	2.389186
1112475		392.354173	2.603922
1113899		392.852514	2.543583
1118025		394.306034	2.458685
1121359		395.494756	2.483840
1125859		397.079392	2.516775
1131981		399.238734	2.575853
1132137		399.293841	2.571997
1135598		400.510307	2.481647
1136611		400.865907	2.502042
1145658		404.054893	2.566457
1151886		406.270776	2.546925
1155973		407.708444	2.650626
1156987		408.063474	2.630777
1158096		408.454199	2.562678
1161806		409.767188	2.588636
1170518		412.861170	2.465623
1172669		413.615577	2.565769
1174884		414.392703	2.615911
1178277		415.587617	2.541845
1190147		419.787717	2.542359
1193551		420.999887	2.534638
1199570		423.116720	2.550708
1204476		424.851013	2.507075
1206400		425.531015	2.504030
