# ('2017-08-24 14:04:07', 'ptb-batch.py', Namespace(batchsize=8, fname='./logs/ptb/ptb-batch-B8-H64-S25-lr01-galileo.dat', hidden=64, seqlength=25, timelimit=100))
#  ITER		TIME		TRAIN LOSS
    0		0.131507	3.913755
  100		0.647731	3.961927
  200		1.127481	3.912621
  300		1.560194	3.855143
  400		1.995912	3.790021
  500		2.429425	3.703108
  600		2.861475	3.626129
  700		3.293119	3.555664
  800		3.725166	3.498103
  900		4.158751	3.446185
 1000		4.646848	3.395128
 1100		5.078835	3.345302
 1200		5.507824	3.302390
 1300		5.943710	3.256977
 1400		6.371358	3.217497
 1500		6.798651	3.171637
 1600		7.225159	3.131649
 1700		7.659567	3.086780
 1800		8.086269	3.053336
 1900		8.519293	3.016222
 2000		9.010268	2.978952
 2100		9.441519	2.944843
 2200		9.865119	2.928062
 2300		10.287101	2.906968
 2400		10.717772	2.892139
 2500		11.152123	2.861021
 2600		11.592116	2.836380
 2700		12.021677	2.826815
 2800		12.455633	2.822000
 2900		12.892482	2.808143
 3000		13.374653	2.792968
 3100		13.813127	2.786403
 3200		14.244839	2.777414
 3300		14.786955	2.753269
 3400		15.278925	2.738719
 3500		15.731282	2.733165
 3600		16.174140	2.726661
 3700		16.608018	2.710813
 3800		17.048299	2.700638
 3900		17.482473	2.680204
 4000		17.968859	2.666416
 4100		18.400697	2.666534
 4200		18.826650	2.655457
 4300		19.255365	2.649473
 4400		19.688575	2.642013
 4500		20.122117	2.637379
 4600		20.554771	2.631132
 4700		20.985753	2.620111
 4800		21.421629	2.619397
 4900		21.852856	2.606914
 5000		22.337566	2.618740
 5100		22.779527	2.629009
 5200		23.214510	2.626065
 5300		23.646961	2.645307
 5400		24.085732	2.647831
 5500		24.526622	2.638900
 5600		24.965262	2.629573
 5700		25.404370	2.624569
 5800		25.836571	2.620927
 5900		26.267945	2.623388
 6000		26.754367	2.619942
 6100		27.181191	2.618921
 6200		27.622562	2.612413
 6300		28.059720	2.599165
 6400		28.493956	2.594267
 6500		28.927972	2.596153
 6600		29.351403	2.589816
 6700		29.782756	2.587858
 6800		30.220650	2.579666
 6900		30.650244	2.576985
 7000		31.143562	2.582592
 7100		31.579404	2.586349
 7200		32.012987	2.578194
 7300		32.447516	2.567830
 7400		32.884532	2.559897
 7500		33.321835	2.557234
 7600		33.756602	2.557547
 7700		34.190059	2.557629
 7800		34.619421	2.565551
 7900		35.057552	2.573840
 8000		35.536039	2.571154
 8100		35.961804	2.573437
 8200		36.399185	2.561574
 8300		36.832172	2.546958
 8400		37.268310	2.541480
 8500		37.701010	2.533464
 8600		38.125314	2.533095
 8700		38.566050	2.525391
 8800		38.993416	2.517493
 8900		39.431637	2.507462
 9000		39.916390	2.513068
 9100		40.346939	2.500923
 9200		40.785024	2.497860
 9300		41.224013	2.487066
 9400		41.659157	2.484002
 9500		42.099521	2.478818
 9600		42.532655	2.483299
 9700		42.962695	2.485223
 9800		43.389026	2.492618
 9900		43.822476	2.502740
10000		44.313254	2.498368
10100		44.743618	2.490682
10200		45.179480	2.482338
10300		45.606668	2.489054
10400		46.035046	2.503423
10500		46.472109	2.501727
10600		46.899627	2.495631
10700		47.327474	2.489588
10800		47.764497	2.494892
10900		48.193649	2.485484
11000		48.678844	2.482763
11100		49.107612	2.479129
11200		49.538252	2.476267
11300		49.979119	2.491986
11400		50.419309	2.484073
11500		50.863420	2.478906
11600		51.292685	2.478341
11700		51.726748	2.466239
11800		52.167843	2.463691
11900		52.604139	2.460008
12000		53.099981	2.459897
12100		53.532280	2.464120
12200		53.963933	2.454384
12300		54.393679	2.447350
12400		54.825806	2.452067
12500		55.257410	2.438371
12600		55.687150	2.437148
12700		56.118580	2.430472
12800		56.548457	2.428987
12900		56.973859	2.431816
13000		57.457464	2.438257
13100		57.887799	2.440564
13200		58.312995	2.451676
13300		58.741542	2.444317
13400		59.171425	2.441681
13500		59.599943	2.446727
13600		60.029347	2.451689
13700		60.459553	2.437402
13800		60.893889	2.433938
13900		61.327557	2.435479
14000		61.816774	2.440731
14100		62.252389	2.450103
14200		62.683132	2.464769
14300		63.117657	2.456984
14400		63.544172	2.458917
14500		63.972696	2.461933
14600		64.408848	2.465759
14700		64.839334	2.433106
14800		65.274975	2.436759
14900		65.703688	2.443501
15000		66.190234	2.435641
15100		66.623214	2.447384
15200		67.057931	2.455405
15300		67.490387	2.452161
15400		67.929983	2.445928
15500		68.366345	2.448474
15600		68.802612	2.451510
15700		69.237871	2.444961
15800		69.676128	2.440460
15900		70.113737	2.447967
16000		70.602554	2.444077
16100		71.037287	2.445584
16200		71.468758	2.442379
16300		71.903436	2.449141
16400		72.339208	2.451105
16500		72.774111	2.452355
16600		73.206227	2.446427
16700		73.636921	2.449719
16800		74.061493	2.450120
16900		74.501239	2.445989
17000		74.988486	2.448945
17100		75.425125	2.464696
17200		75.855566	2.442794
17300		76.285224	2.425819
17400		76.724464	2.415795
17500		77.155286	2.402834
17600		77.585559	2.400155
17700		78.022174	2.385706
17800		78.455511	2.385617
17900		78.888338	2.386066
18000		79.378742	2.396473
18100		79.813340	2.379450
18200		80.245740	2.380380
18300		80.685373	2.395470
18400		81.117353	2.389112
18500		81.551168	2.384356
18600		81.977257	2.383302
18700		82.407587	2.410431
18800		82.840727	2.401271
18900		83.282248	2.410584
19000		83.767723	2.416021
19100		84.191541	2.427900
19200		84.631114	2.429383
19300		85.065920	2.436069
19400		85.497587	2.417014
19500		85.930193	2.418103
19600		86.367406	2.422010
19700		86.802338	2.408975
19800		87.234199	2.416278
19900		87.668489	2.419369
20000		88.162890	2.430058
20100		88.595488	2.429968
20200		89.032267	2.428429
20300		89.463322	2.435680
20400		89.894380	2.427877
20500		90.333321	2.412183
20600		90.763091	2.399465
20700		91.198713	2.395977
20800		91.634074	2.398458
20900		92.071227	2.399029
21000		92.561580	2.417770
21100		92.994765	2.419163
21200		93.422447	2.418852
21300		93.862464	2.409056
21400		94.294661	2.396649
21500		94.731259	2.390078
21600		95.168853	2.391365
21700		95.606747	2.385529
21800		96.045063	2.388653
21900		96.476878	2.394898
22000		96.967636	2.400557
22100		97.399891	2.400894
22200		97.833942	2.395669
22300		98.262897	2.395010
22400		98.689231	2.388080
22500		99.120976	2.385387
22600		99.547611	2.373760
22700		99.981009	2.383252
22800		100.417806	2.389182
